chrom	start	end	GC
chr8	79800000	79900000	0.42049
chr8	79900000	80000000	0.37724
chr8	80000000	80100000	0.39803
chr8	80100000	80200000	0.41314
chr8	80200000	80300000	0.44595
chr8	80300000	80400000	0.41525
chr8	80400000	80500000	0.41794
chr8	80500000	80600000	0.39849
chr8	80600000	80700000	0.41894
chr8	80700000	80800000	0.40091
chr8	80800000	80900000	0.39948
chr8	80900000	81000000	0.41948
chr8	81000000	81100000	0.4002
chr8	81100000	81200000	0.3902
chr8	81200000	81300000	0.38317
chr8	81300000	81400000	0.38014
chr8	81400000	81500000	0.36937
chr8	81500000	81600000	0.38647
chr8	81600000	81700000	0.38389
chr8	81700000	81800000	0.37986
chr8	81800000	81900000	0.36942
chr8	81900000	82000000	0.37412
chr8	82000000	82100000	0.35939
chr8	82100000	82200000	0.35627
chr8	82200000	82300000	0.34304
chr8	82300000	82400000	0.3556
chr8	82400000	82500000	0.34553
chr8	82500000	82600000	0.33958
chr8	82600000	82700000	0.3362
chr8	82700000	82800000	0.33615
chr8	82800000	82900000	0.33782
chr8	82900000	83000000	0.34121
chr8	83000000	83100000	0.35416
chr8	83100000	83200000	0.34357
chr8	83200000	83300000	0.35512
chr8	83300000	83400000	0.35244
chr8	83400000	83500000	0.34664
chr8	83500000	83600000	0.35551
chr8	83600000	83700000	0.35092
chr8	83700000	83800000	0.35045
chr8	83800000	83900000	0.36076
chr8	83900000	84000000	0.3524
chr8	84000000	84100000	0.35988
chr8	84100000	84200000	0.35268
chr8	84200000	84300000	0.35179
chr8	84300000	84400000	0.35121
chr8	84400000	84500000	0.34803
chr8	84500000	84600000	0.34098
chr8	84600000	84700000	0.35918
chr8	84700000	84800000	0.35757
chr8	84800000	84900000	0.3627
chr8	84900000	85000000	0.36446
chr8	85000000	85100000	0.37346
chr8	85100000	85200000	0.38209
chr8	85200000	85300000	0.40365
chr8	85300000	85400000	0.37692
chr8	85400000	85500000	0.3844
chr8	85500000	85600000	0.37726
chr8	85600000	85700000	0.42251876304070257
chr8	85700000	85800000	0.4675674415351256
chr8	85800000	85900000	0.40511
chr8	85900000	86000000	0.37498
chr8	86000000	86100000	0.38924
chr8	86100000	86200000	0.39435
chr8	86200000	86300000	0.37727
chr8	86300000	86400000	0.38546
chr8	86400000	86500000	0.37079
chr8	86500000	86600000	0.39262
chr8	86600000	86700000	0.38155
chr8	86700000	86800000	0.36615
chr8	86800000	86900000	0.35223
chr8	86900000	87000000	0.37845
chr8	87000000	87100000	0.37204
chr8	87100000	87200000	0.35234
chr8	87200000	87300000	0.34636
chr8	87300000	87400000	0.35474
chr8	87400000	87500000	0.34358
chr8	87500000	87600000	0.35125
chr8	87600000	87700000	0.35332
chr8	87700000	87800000	0.36886
chr8	87800000	87900000	0.35953
chr8	87900000	88000000	0.37734
chr8	88000000	88100000	0.35713
chr8	88100000	88200000	0.34101
chr8	88200000	88300000	0.3571
chr8	88300000	88400000	0.36934
chr8	88400000	88500000	0.35656
chr8	88500000	88600000	0.35725
chr8	88600000	88700000	0.35542
chr8	88700000	88800000	0.35407
chr8	88800000	88900000	0.34698
chr8	88900000	89000000	0.34689
chr8	89000000	89100000	0.34752
chr8	89100000	89200000	0.34422
chr8	89200000	89300000	0.36466
chr8	89300000	89400000	0.36413
chr8	89400000	89500000	0.37612
chr8	89500000	89600000	0.37026
chr8	89600000	89700000	0.38064
chr8	89700000	89800000	0.37848
chr8	89800000	89900000	0.38464
chr8	89900000	90000000	0.37109
chr8	90000000	90100000	0.37701
chr8	90100000	90200000	0.36544
chr8	90200000	90300000	0.37463
chr8	90300000	90400000	0.38526
chr8	90400000	90500000	0.37419
chr8	90500000	90600000	0.38128
chr8	90600000	90700000	0.38508
chr8	90700000	90800000	0.3884
chr8	90800000	90900000	0.3728
chr8	90900000	91000000	0.35352
chr8	91000000	91100000	0.36686
chr8	91100000	91200000	0.36909
chr8	91200000	91300000	0.36526
chr8	91300000	91400000	0.35753
chr8	91400000	91500000	0.36523
chr8	91500000	91600000	0.38142
chr8	91600000	91700000	0.36486
chr8	91700000	91800000	0.37785
chr8	91800000	91900000	0.38268
chr8	91900000	92000000	0.38292
chr8	92000000	92100000	0.38079
chr8	92100000	92200000	0.37461
chr8	92200000	92300000	0.37931
chr8	92300000	92400000	0.38297
chr8	92400000	92500000	0.37997
chr8	92500000	92600000	0.36338
chr8	92600000	92700000	0.37346
chr8	92700000	92800000	0.363
chr8	92800000	92900000	0.34944
chr8	92900000	93000000	0.34049
chr8	93000000	93100000	0.36808
chr8	93100000	93200000	0.37373
chr8	93200000	93300000	0.39002
chr8	93300000	93400000	0.40092
chr8	93400000	93500000	0.39919
chr8	93500000	93600000	0.40002
chr8	93600000	93700000	0.3989
chr8	93700000	93800000	0.38852
chr8	93800000	93900000	0.41884
chr8	93900000	94000000	0.42639
chr8	94000000	94100000	0.42844
chr8	94100000	94200000	0.40457
chr8	94200000	94300000	0.43042
chr8	94300000	94400000	0.38319
chr8	94400000	94500000	0.37497
chr8	94500000	94600000	0.40858
chr8	94600000	94700000	0.41829
chr8	94700000	94800000	0.40614
chr8	94800000	94900000	0.41035
chr8	94900000	95000000	0.43643
chr8	95000000	95100000	0.42004
chr8	95100000	95200000	0.41485
chr8	95200000	95300000	0.42836
chr8	95300000	95400000	0.42115
chr8	95400000	95500000	0.40407
chr8	95500000	95600000	0.38045
chr8	95600000	95700000	0.37871
chr8	95700000	95800000	0.39479
chr8	95800000	95900000	0.39592
chr8	95900000	96000000	0.38442
chr8	96000000	96100000	0.39419
chr8	96100000	96200000	0.43011
chr8	96200000	96300000	0.4086
chr8	96300000	96400000	0.43525
chr8	96400000	96500000	0.41462
chr8	96500000	96600000	0.40827
chr8	96600000	96700000	0.39637
chr8	96700000	96800000	0.38503
chr8	96800000	96900000	0.37526
chr8	96900000	97000000	0.38315
chr8	97000000	97100000	0.38325
chr8	97100000	97200000	0.39939
chr8	97200000	97300000	0.43733
chr8	97300000	97400000	0.40929
chr8	97400000	97500000	0.41364
chr8	97500000	97600000	0.42123
chr8	97600000	97700000	0.41492
chr8	97700000	97800000	0.44505
chr8	97800000	97900000	0.4455
chr8	97900000	98000000	0.43988
chr8	98000000	98100000	0.43868
chr8	98100000	98200000	0.43167
chr8	98200000	98300000	0.39131
chr8	98300000	98400000	0.42395
chr8	98400000	98500000	0.42087
chr8	98500000	98600000	0.36398
chr8	98600000	98700000	0.3724
chr8	98700000	98800000	0.38183
chr8	98800000	98900000	0.41207
chr8	98900000	99000000	0.41546
chr8	99000000	99100000	0.38245
chr8	99100000	99200000	0.3549
chr8	99200000	99300000	0.35562
chr8	99300000	99400000	0.35867
chr8	99400000	99500000	0.35207
chr8	99500000	99600000	0.35229
chr8	99600000	99700000	0.37118
chr8	99700000	99800000	0.37238
chr8	99800000	99900000	0.41233
chr8	99900000	100000000	0.39119
chr8	100000000	100100000	0.36957
chr8	100100000	100200000	0.39714
chr8	100200000	100300000	0.38881
chr8	100300000	100400000	0.41196
chr8	100400000	100500000	0.44979
chr8	100500000	100600000	0.40592
chr8	100600000	100700000	0.43606
chr8	100700000	100800000	0.43238
chr8	100800000	100900000	0.4534
chr8	100900000	101000000	0.42408
chr8	101000000	101100000	0.45608
chr8	101100000	101200000	0.44473
chr8	101200000	101300000	0.42554
chr8	101300000	101400000	0.41748
chr8	101400000	101500000	0.43657
chr8	101500000	101600000	0.39923
chr8	101600000	101700000	0.42277
chr8	101700000	101800000	0.40874
chr8	101800000	101900000	0.39539
chr8	101900000	102000000	0.40534
chr8	102000000	102100000	0.40182
chr8	102100000	102200000	0.41125
chr8	102200000	102300000	0.38182
chr8	102300000	102400000	0.38401
chr8	102400000	102500000	0.4384
chr8	102500000	102600000	0.44792
chr8	102600000	102700000	0.45656
chr8	102700000	102800000	0.48257
chr8	102800000	102900000	0.42902
chr8	102900000	103000000	0.43966
chr8	103000000	103100000	0.39709
chr8	103100000	103200000	0.43362
chr8	103200000	103300000	0.40737
chr8	103300000	103400000	0.39217
chr8	103400000	103500000	0.38011
chr8	103500000	103600000	0.36615
chr8	103600000	103700000	0.37481
chr8	103700000	103800000	0.3627
chr8	103800000	103900000	0.34401
chr8	103900000	104000000	0.34778
chr8	104000000	104100000	0.33059
chr8	104100000	104200000	0.34388
chr8	104200000	104300000	0.38623
chr8	104300000	104400000	0.42969
chr8	104400000	104500000	0.39912
chr8	104500000	104600000	0.36205
chr8	104600000	104700000	0.39308
chr8	104700000	104800000	0.4111
chr8	104800000	104900000	0.38125
chr8	104900000	105000000	0.37321
chr8	105000000	105100000	0.35768
chr8	105100000	105200000	0.36062
chr8	105200000	105300000	0.36275
chr8	105300000	105400000	0.36266
chr8	105400000	105500000	0.35936
chr8	105500000	105600000	0.3636
chr8	105600000	105700000	0.35593
chr8	105700000	105800000	0.36171
chr8	105800000	105900000	0.36826
chr8	105900000	106000000	0.36786
chr8	106000000	106100000	0.37354
chr8	106100000	106200000	0.36218
chr8	106200000	106300000	0.38287
chr8	106300000	106400000	0.36201
chr8	106400000	106500000	0.36708
chr8	106500000	106600000	0.37811
chr8	106600000	106700000	0.36518
chr8	106700000	106800000	0.36878
chr8	106800000	106900000	0.38396
chr8	106900000	107000000	0.37896
chr8	107000000	107100000	0.36847
chr8	107100000	107200000	0.37396
chr8	107200000	107300000	0.3602
chr8	107300000	107400000	0.36246
chr8	107400000	107500000	0.36402
chr8	107500000	107600000	0.38795
chr8	107600000	107700000	0.37899
chr8	107700000	107800000	0.37321
chr8	107800000	107900000	0.38599
chr8	107900000	108000000	0.36942
chr8	108000000	108100000	0.38421
chr8	108100000	108200000	0.38184
chr8	108200000	108300000	0.37331
chr8	108300000	108400000	0.37393
chr8	108400000	108500000	0.3558
chr8	108500000	108600000	0.37176
chr8	108600000	108700000	0.37313
chr8	108700000	108800000	0.37323
chr8	108800000	108900000	0.36661
chr8	108900000	109000000	0.37025
chr8	109000000	109100000	0.37988
chr8	109100000	109200000	0.37176
chr8	109200000	109300000	0.36546
chr8	109300000	109400000	0.37441
chr8	109400000	109500000	0.3439
chr8	109500000	109600000	0.37959
chr8	109600000	109700000	0.39005
chr8	109700000	109800000	0.36817
chr8	109800000	109900000	0.35975
chr8	109900000	110000000	0.36946
chr8	110000000	110100000	0.35464
chr8	110100000	110200000	0.34817
chr8	110200000	110300000	0.35271
chr8	110300000	110400000	0.33916
chr8	110400000	110500000	0.33792
chr8	110500000	110600000	0.34258
chr8	110600000	110700000	0.34806
chr8	110700000	110800000	0.32917
chr8	110800000	110900000	0.35448
chr8	110900000	111000000	0.3378
chr8	111000000	111100000	0.3322
chr8	111100000	111200000	0.34425
chr8	111200000	111300000	0.34986
chr8	111300000	111400000	0.3353
chr8	111400000	111500000	0.34359
chr8	111500000	111600000	0.3408
chr8	111600000	111700000	0.35403
chr8	111700000	111800000	0.34326
chr8	111800000	111900000	0.3579
chr8	111900000	112000000	0.35644
chr8	112000000	112100000	0.35204
chr8	112100000	112200000	0.35749
chr8	112200000	112300000	0.34147
chr8	112300000	112400000	0.33805
chr8	112400000	112500000	0.34694
chr8	112500000	112600000	0.33972
chr8	112600000	112700000	0.33977
chr8	112700000	112800000	0.33962
chr8	112800000	112900000	0.34677
chr8	112900000	113000000	0.32195
chr8	113000000	113100000	0.334
chr8	113100000	113200000	0.33848
chr8	113200000	113300000	0.33113
chr8	113300000	113400000	0.33322
chr8	113400000	113500000	0.35862
chr8	113500000	113600000	0.34837
chr8	113600000	113700000	0.35541
chr8	113700000	113800000	0.34629
chr8	113800000	113900000	0.3364
chr8	113900000	114000000	0.3456
chr8	114000000	114100000	0.34004
chr8	114100000	114200000	0.353
chr8	114200000	114300000	0.3523
chr8	114300000	114400000	0.34246
chr8	114400000	114500000	0.3335
chr8	114500000	114600000	0.34849
chr8	114600000	114700000	0.34223
chr8	114700000	114800000	0.34152
chr8	114800000	114900000	0.34254
chr8	114900000	115000000	0.35827
chr8	115000000	115100000	0.36012
chr8	115100000	115200000	0.36404
chr8	115200000	115300000	0.36267
chr8	115300000	115400000	0.37375
chr8	115400000	115500000	0.35898
chr8	115500000	115600000	0.3454
chr8	115600000	115700000	0.35812
chr8	115700000	115800000	0.37029
chr8	115800000	115900000	0.35903
chr8	115900000	116000000	0.36162
chr8	116000000	116100000	0.36102
chr8	116100000	116200000	0.3804
chr8	116200000	116300000	0.38465
chr8	116300000	116400000	0.38744
chr8	116400000	116500000	0.39563
chr8	116500000	116600000	0.41123
chr8	116600000	116700000	0.4052
chr8	116700000	116800000	0.37744
chr8	116800000	116900000	0.3877
chr8	116900000	117000000	0.39082
chr8	117000000	117100000	0.3931
chr8	117100000	117200000	0.37773
chr8	117200000	117300000	0.37934
chr8	117300000	117400000	0.37385
chr8	117400000	117500000	0.38435
chr8	117500000	117600000	0.38882
chr8	117600000	117700000	0.38834
chr8	117700000	117800000	0.39943
chr8	117800000	117900000	0.40969
chr8	117900000	118000000	0.41574
chr8	118000000	118100000	0.40688
chr8	118100000	118200000	0.41168
chr8	118200000	118300000	0.39642
chr8	118300000	118400000	0.40034
chr8	118400000	118500000	0.3876
chr8	118500000	118600000	0.39853
chr8	118600000	118700000	0.38761
chr8	118700000	118800000	0.38362
chr8	118800000	118900000	0.37404
chr8	118900000	119000000	0.38105
chr8	119000000	119100000	0.37087
chr8	119100000	119200000	0.37904
chr8	119200000	119300000	0.40018
chr8	119300000	119400000	0.3743
chr8	119400000	119500000	0.39763
chr8	119500000	119600000	0.40068
chr8	119600000	119700000	0.39881
chr8	119700000	119800000	0.37353
chr8	119800000	119900000	0.41803
chr8	119900000	120000000	0.4288
chr8	120000000	120100000	0.42778
chr8	120100000	120200000	0.38321
chr8	120200000	120300000	0.37362
chr8	120300000	120400000	0.39431
chr8	120400000	120500000	0.34696
chr8	120500000	120600000	0.39386
chr8	120600000	120700000	0.40085
chr8	120700000	120800000	0.39647
chr8	120800000	120900000	0.38788
chr8	120900000	121000000	0.37693
chr8	121000000	121100000	0.37282
chr8	121100000	121200000	0.38451
chr8	121200000	121300000	0.37102
chr8	121300000	121400000	0.36878
chr8	121400000	121500000	0.37938
chr8	121500000	121600000	0.38719
chr8	121600000	121700000	0.38777
chr8	121700000	121800000	0.38068
chr8	121800000	121900000	0.37611
chr8	121900000	122000000	0.37527
chr8	122000000	122100000	0.37258
chr8	122100000	122200000	0.36711
chr8	122200000	122300000	0.36852
chr8	122300000	122400000	0.37377
chr8	122400000	122500000	0.38359
chr8	122500000	122600000	0.41537
chr8	122600000	122700000	0.42837
chr8	122700000	122800000	0.44202
chr8	122800000	122900000	0.46388
chr8	122900000	123000000	0.45141
chr8	123000000	123100000	0.42008
chr8	123100000	123200000	0.43183
chr8	123200000	123300000	0.42941
chr8	123300000	123400000	0.39825
chr8	123400000	123500000	0.44879
chr8	123500000	123600000	0.44162
chr8	123600000	123700000	0.45031
chr8	123700000	123800000	0.41026
chr8	123800000	123900000	0.39751
chr8	123900000	124000000	0.4188
chr8	124000000	124100000	0.4192
chr8	124100000	124200000	0.4199
chr8	124200000	124300000	0.43517
chr8	124300000	124400000	0.37272
chr8	124400000	124500000	0.42415
chr8	124500000	124600000	0.43895
chr8	124600000	124700000	0.44848
chr8	124700000	124800000	0.43718
chr8	124800000	124900000	0.43348
chr8	124900000	125000000	0.43168
chr8	125000000	125100000	0.39601
chr8	125100000	125200000	0.38123
chr8	125200000	125300000	0.39452
chr8	125300000	125400000	0.4412
chr8	125400000	125500000	0.48337
chr8	125500000	125600000	0.45855
chr8	125600000	125700000	0.44485
chr8	125700000	125800000	0.41262
chr8	125800000	125900000	0.38645
chr8	125900000	126000000	0.38302
chr8	126000000	126100000	0.38054
chr8	126100000	126200000	0.37587
chr8	126200000	126300000	0.3745
chr8	126300000	126400000	0.40254
chr8	126400000	126500000	0.41497
chr8	126500000	126600000	0.43695
chr8	126600000	126700000	0.40469
chr8	126700000	126800000	0.37965
chr8	126800000	126900000	0.40223
chr8	126900000	127000000	0.38574
chr8	127000000	127100000	0.37834
chr8	127100000	127200000	0.38713
chr8	127200000	127300000	0.39573
chr8	127300000	127400000	0.40561
chr8	127400000	127500000	0.4125
chr8	127500000	127600000	0.4148
chr8	127600000	127700000	0.43439
chr8	127700000	127800000	0.44846
chr8	127800000	127900000	0.46992
chr8	127900000	128000000	0.47562
chr8	128000000	128100000	0.45192
chr8	128100000	128200000	0.42938
chr8	128200000	128300000	0.39618
chr8	128300000	128400000	0.40775
chr8	128400000	128500000	0.39015
chr8	128500000	128600000	0.38471
chr8	128600000	128700000	0.37383
chr8	128700000	128800000	0.38011
chr8	128800000	128900000	0.39416
chr8	128900000	129000000	0.38213
chr8	129000000	129100000	0.37739
chr8	129100000	129200000	0.38611
chr8	129200000	129300000	0.37497
chr8	129300000	129400000	0.38349
chr8	129400000	129500000	0.38755
chr8	129500000	129600000	0.38656
chr8	129600000	129700000	0.40882
chr8	129700000	129800000	0.39771
chr8	129800000	129900000	0.39933
chr8	129900000	130000000	0.43325
chr8	130000000	130100000	0.47002
chr8	130100000	130200000	0.40855
chr8	130200000	130300000	0.39517
chr8	130300000	130400000	0.42826
chr8	130400000	130500000	0.454
chr8	130500000	130600000	0.42734
chr8	130600000	130700000	0.42072
chr8	130700000	130800000	0.41635
chr8	130800000	130900000	0.40221
chr8	130900000	131000000	0.39612
chr8	131000000	131100000	0.40021
chr8	131100000	131200000	0.38204
chr8	131200000	131300000	0.38245
chr8	131300000	131400000	0.37744
chr8	131400000	131500000	0.38156
chr8	131500000	131600000	0.37685
chr8	131600000	131700000	0.37131
chr8	131700000	131800000	0.40958
chr8	131800000	131900000	0.40143
chr8	131900000	132000000	0.36072
chr8	132000000	132100000	0.42211
chr8	132100000	132200000	0.43071
chr8	132200000	132300000	0.41752
chr8	132300000	132400000	0.43682
chr8	132400000	132500000	0.45383
chr8	132500000	132600000	0.4167
chr8	132600000	132700000	0.39486
chr8	132700000	132800000	0.38776
chr8	132800000	132900000	0.38842
chr8	132900000	133000000	0.45208
chr8	133000000	133100000	0.4604
chr8	133100000	133200000	0.46974
chr8	133200000	133300000	0.49046
chr8	133300000	133400000	0.44799
chr8	133400000	133500000	0.48933
chr8	133500000	133600000	0.47135
chr8	133600000	133700000	0.45282
chr8	133700000	133800000	0.44224
chr8	133800000	133900000	0.43279
chr8	133900000	134000000	0.40013
chr8	134000000	134100000	0.39903
chr8	134100000	134200000	0.39166
chr8	134200000	134300000	0.40193
chr8	134300000	134400000	0.41805
chr8	134400000	134500000	0.46825
chr8	134500000	134600000	0.43345
chr8	134600000	134700000	0.44762
chr8	134700000	134800000	0.42251
chr8	134800000	134900000	0.40833
chr8	134900000	135000000	0.43876
chr8	135000000	135100000	0.43186
chr8	135100000	135200000	0.41242
chr8	135200000	135300000	0.42024
chr8	135300000	135400000	0.42536
chr8	135400000	135500000	0.41905
chr8	135500000	135600000	0.37167
chr8	135600000	135700000	0.42651
chr8	135700000	135800000	0.43533
chr8	135800000	135900000	0.41712
chr8	135900000	136000000	0.40078
chr8	136000000	136100000	0.39331
chr8	136100000	136200000	0.39635
chr8	136200000	136300000	0.38665
chr8	136300000	136400000	0.36403
chr8	136400000	136500000	0.3782
chr8	136500000	136600000	0.365
chr8	136600000	136700000	0.37745
chr8	136700000	136800000	0.3639
chr8	136800000	136900000	0.36625
chr8	136900000	137000000	0.37091
chr8	137000000	137100000	0.36414
chr8	137100000	137200000	0.37082
chr8	137200000	137300000	0.37928
chr8	137300000	137400000	0.37054
chr8	137400000	137500000	0.37444
chr8	137500000	137600000	0.38067
chr8	137600000	137700000	0.37141
chr8	137700000	137800000	0.37508
chr8	137800000	137900000	0.40443
chr8	137900000	138000000	0.39438
chr8	138000000	138100000	0.39536
chr8	138100000	138200000	0.43261
chr8	138200000	138300000	0.42038
chr8	138300000	138400000	0.42771
chr8	138400000	138500000	0.41567
chr8	138500000	138600000	0.43019
chr8	138600000	138700000	0.4564
chr8	138700000	138800000	0.46532
chr8	138800000	138900000	0.4742
chr8	138900000	139000000	0.44345
chr8	139000000	139100000	0.41006
chr8	139100000	139200000	0.41698
chr8	139200000	139300000	0.44072
chr8	139300000	139400000	0.43319
chr8	139400000	139500000	0.41566
chr8	139500000	139600000	0.44506
chr8	139600000	139700000	0.516
chr8	139700000	139800000	0.51821
chr8	139800000	139900000	0.51984
chr8	139900000	140000000	0.48892
chr8	140000000	140100000	0.45428
chr8	140100000	140200000	0.45218
chr8	140200000	140300000	0.46589
chr8	140300000	140400000	0.45061
chr8	140400000	140500000	0.45627
chr8	140500000	140600000	0.50348
chr8	140600000	140700000	0.46995
chr8	140700000	140800000	0.40106
